Timestamp,Value,Type
17:45:32.646,"0,396\r\n",received
17:45:32.646,"0,449\r\n",received
17:45:32.646,"0,98\r\n",received
17:45:32.646,"0,452\r\n",received
17:45:32.646,"0,209\r\n",received
17:45:32.646,"0,76\r\n",received
17:45:32.646,"0,119\r\n",received
17:45:32.646,"0,115\r\n",received
17:45:32.646,"0,205\r\n",received
17:45:32.646,"0,145\r\n",received
17:45:32.646,"0,367\r\n",received
17:45:32.646,"0,15\r\n",received
17:45:32.646,"0,250\r\n",received
17:45:32.646,"0,292\r\n",received
17:45:32.646,"0,276\r\n",received
17:45:32.646,"0,105\r\n",received
17:45:32.646,"0,56\r\n",received
17:45:32.646,"0,281\r\n",received
17:45:32.646,"0,117\r\n",received
17:45:32.646,"0,180\r\n",received
17:45:32.646,"0,91\r\n",received
17:45:32.646,"0,418\r\n",received
17:45:32.646,"0,224\r\n",received
17:45:32.646,"0,316\r\n",received
17:45:32.646,"0,499\r\n",received
17:45:32.646,"0,235\r\n",received
17:45:32.646,"0,13\r\n",received
17:45:32.646,"0,221\r\n",received
17:45:32.646,"0,215\r\n",received
17:45:32.646,"0,448\r\n",received
17:45:32.646,"0,476\r\n",received
17:45:32.646,"0,28\r\n",received
17:45:32.646,"0,342\r\n",received
17:45:32.646,"0,95\r\n",received
17:45:32.646,"0,398\r\n",received
17:45:32.646,"0,191\r\n",received
17:45:32.646,"0,319\r\n",received
17:45:32.646,"0,355\r\n",received
17:45:32.646,"0,404\r\n",received
17:45:32.646,"0,487\r\n",received
17:45:32.646,"0,452\r\n",received
17:45:32.646,"0,120\r\n",received
17:45:32.646,"0,108\r\n",received
17:45:32.646,"0,480\r\n",received
17:45:32.646,"0,226\r\n",received
17:45:32.646,"0,243\r\n",received
17:45:32.646,"0,135\r\n",received
17:45:32.646,"0,213\r\n",received
17:45:32.646,"0,304\r\n",received
17:45:32.646,"0,280\r\n",received
17:45:32.646,"0,441\r\n",received
17:45:32.646,"0,433\r\n",received
17:45:32.646,"0,329\r\n",received
17:45:32.646,"0,260\r\n",received
17:45:32.646,"0,236\r\n",received
17:45:32.646,"0,319\r\n",received
17:45:32.646,"0,53\r\n",received
17:45:32.646,"0,222\r\n",received
17:45:32.646,"0,378\r\n",received
17:45:32.646,"0,385\r\n",received
17:45:32.646,"0,224\r\n",received
17:45:32.646,"0,27\r\n",received
17:45:32.646,"0,170\r\n",received
17:45:32.646,"0,60\r\n",received
17:45:32.646,"0,69\r\n",received
17:45:32.646,"0,497\r\n",received
17:45:32.646,"0,80\r\n",received
17:45:32.646,"0,218\r\n",received
17:45:32.646,"0,134\r\n",received
17:45:32.646,"0,479\r\n",received
17:45:32.646,"0,90\r\n",received
17:45:32.646,"0,57\r\n",received
17:45:32.646,"0,85\r\n",received
17:45:32.646,"0,176\r\n",received
17:45:32.646,"0,338\r\n",received
17:45:32.646,"0,165\r\n",received
17:45:32.646,"0,178\r\n",received
17:45:32.646,"0,329\r\n",received
17:45:32.662,"0,462\r\n",received
17:45:32.662,"0,376\r\n",received
17:45:32.662,"0,199\r\n",received
17:45:32.662,"0,454\r\n",received
17:45:32.662,"0,323\r\n",received
17:45:32.662,"0,97\r\n",received
17:45:32.662,"0,458\r\n",received
17:45:32.662,"0,85\r\n",received
17:45:32.662,"0,190\r\n",received
17:45:32.662,"0,75\r\n",received
17:45:32.662,"0,89\r\n",received
17:45:32.662,"0,283\r\n",received
17:45:32.662,"0,408\r\n",received
17:45:32.662,"0,158\r\n",received
17:45:32.662,"0,353\r\n",received
17:45:32.662,"0,257\r\n",received
17:45:32.662,"0,230\r\n",received
17:45:32.662,"0,494\r\n",received
17:45:32.662,"0,245\r\n",received
17:45:32.662,"0,445\r\n",received
17:45:32.662,"0,74\r\n",received
17:45:32.662,"0,210\r\n",received
17:45:32.662,"0,442\r\n",received
17:45:32.662,"0,335\r\n",received
17:45:32.662,"0,41\r\n",received
17:45:32.662,"0,456\r\n",received
17:45:32.662,"0,361\r\n",received
17:45:32.662,"0,113\r\n",received
17:45:32.662,"0,350\r\n",received
17:45:32.662,"0,254\r\n",received
17:45:32.662,"0,29\r\n",received
17:45:32.662,"0,244\r\n",received
17:45:32.662,"0,312\r\n",received
17:45:32.662,"0,177\r\n",received
17:45:32.662,"0,324\r\n",received
17:45:32.662,"0,236\r\n",received
17:45:32.662,"0,436\r\n",received
17:45:32.662,"0,8\r\n",received
17:45:32.662,"0,428\r\n",received
17:45:32.662,"0,66\r\n",received
17:45:32.662,"0,98\r\n",received
17:45:32.662,"0,254\r\n",received
17:45:32.662,"0,422\r\n",received
17:45:32.662,"0,263\r\n",received
17:45:32.662,"0,459\r\n",received
17:45:32.662,"0,285\r\n",received
17:45:32.662,"0,156\r\n",received
17:45:32.662,"0,442\r\n",received
17:45:32.662,"0,76\r\n",received
17:45:32.662,"0,143\r\n",received
17:45:32.662,"0,267\r\n",received
17:45:32.662,"0,11\r\n",received
17:45:32.662,"0,475\r\n",received
17:45:32.662,"0,237\r\n",received
17:45:32.662,"0,267\r\n",received
17:45:32.662,"0,353\r\n",received
17:45:32.662,"0,118\r\n",received
17:45:32.662,"0,151\r\n",received
17:45:32.662,"0,480\r\n",received
17:45:32.662,"0,95\r\n",received
17:45:32.662,"0,134\r\n",received
17:45:32.662,"0,385\r\n",received
17:45:32.662,"0,445\r\n",received
17:45:32.662,"0,281\r\n",received
17:45:32.662,"0,365\r\n",received
17:45:32.662,"0,186\r\n",received
17:45:32.662,"0,461\r\n",received
17:45:32.662,"0,213\r\n",received
17:45:32.662,"0,40\r\n",received
17:45:32.662,"0,33\r\n",received
17:45:32.662,"0,482\r\n",received
17:45:32.662,"0,478\r\n",received
17:45:32.662,"0,275\r\n",received
17:45:32.662,"0,353\r\n",received
17:45:32.662,"0,256\r\n",received
17:45:32.662,"0,119\r\n",received
17:45:32.662,"0,197\r\n",received
17:45:32.662,"0,194\r\n",received
17:45:32.662,"0,213\r\n",received
17:45:32.662,"0,117\r\n",received
17:45:32.662,"0,22\r\n",received
17:45:32.662,"0,285\r\n",received
17:45:32.662,"0,359\r\n",received
17:45:32.662,"0,437\r\n",received
17:45:32.662,"0,124\r\n",received
17:45:32.662,"0,223\r\n",received
17:45:32.662,"0,39\r\n",received
17:45:32.662,"0,24\r\n",received
17:45:32.662,"0,307\r\n",received
17:45:32.662,"0,346\r\n",received
17:45:32.662,"0,36\r\n",received
17:45:32.662,"0,305\r\n",received
17:45:32.662,"0,357\r\n",received
17:45:32.662,"0,29\r\n",received
17:45:32.662,"0,357\r\n",received
17:45:32.662,"0,25\r\n",received
17:45:32.662,"0,331\r\n",received
17:45:32.662,"0,73\r\n",received
17:45:32.662,"0,459\r\n",received
17:45:32.662,"0,211\r\n",received
17:45:32.662,"0,359\r\n",received
17:45:32.662,"0,54\r\n",received
17:45:32.662,"0,44\r\n",received
17:45:32.662,"0,141\r\n",received
17:45:32.662,"0,119\r\n",received
17:45:32.662,"0,317\r\n",received
17:45:32.662,"0,85\r\n",received
17:45:32.662,"0,272\r\n",received
17:45:32.662,"0,351\r\n",received
17:45:32.662,"0,304\r\n",received
17:45:32.662,"0,447\r\n",received
17:45:32.662,"0,55\r\n",received
17:45:32.662,"0,499\r\n",received
17:45:32.662,"0,362\r\n",received
17:45:32.662,"0,94\r\n",received
17:45:32.662,"0,38\r\n",received
17:45:32.662,"0,11\r\n",received
17:45:32.662,"0,154\r\n",received
17:45:32.662,"0,142\r\n",received
17:45:32.662,"0,463\r\n",received
17:45:32.662,"0,255\r\n",received
17:45:32.662,"0,346\r\n",received
17:45:32.679,"0,213\r\n",received
17:45:32.679,"0,386\r\n",received
17:45:32.679,"0,10\r\n",received
17:45:32.679,"0,187\r\n",received
17:45:32.679,"0,450\r\n",received
17:45:32.679,"0,402\r\n",received
17:45:32.679,"0,230\r\n",received
17:45:32.679,"0,3\r\n",received
17:45:32.679,"0,460\r\n",received
17:45:32.679,"0,6\r\n",received
17:45:32.679,"0,482\r\n",received
17:45:32.679,"0,161\r\n",received
17:45:32.679,"0,155\r\n",received
17:45:32.679,"0,96\r\n",received
17:45:32.679,"0,349\r\n",received
17:45:32.679,"0,491\r\n",received
17:45:32.679,"0,378\r\n",received
17:45:32.679,"0,74\r\n",received
17:45:32.679,"0,432\r\n",received
17:45:32.679,"0,434\r\n",received
17:45:32.679,"0,121\r\n",received
17:45:32.679,"0,360\r\n",received
17:45:32.679,"0,232\r\n",received
17:45:32.679,"0,102\r\n",received
17:45:32.679,"0,452\r\n",received
17:45:32.679,"0,139\r\n",received
17:45:32.679,"0,58\r\n",received
17:45:32.679,"0,311\r\n",received
17:45:32.679,"0,156\r\n",received
17:45:32.679,"0,58\r\n",received
17:45:32.679,"0,487\r\n",received
17:45:32.679,"0,112\r\n",received
17:45:32.679,"0,346\r\n",received
17:45:32.679,"0,170\r\n",received
17:45:32.679,"0,262\r\n",received
17:45:32.679,"0,248\r\n",received
17:45:32.679,"0,229\r\n",received
17:45:32.679,"0,67\r\n",received
17:45:32.679,"0,470\r\n",received
17:45:32.679,"0,326\r\n",received
17:45:32.679,"0,31\r\n",received
17:45:32.679,"0,284\r\n",received
17:45:32.679,"0,447\r\n",received
17:45:32.679,"0,493\r\n",received
17:45:32.679,"0,55\r\n",received
17:45:32.679,"0,445\r\n",received
17:45:32.679,"0,236\r\n",received
17:45:32.679,"0,413\r\n",received
17:45:32.679,"0,435\r\n",received
17:45:32.679,"0,101\r\n",received
17:45:32.679,"0,123\r\n",received
17:45:32.679,"0,138\r\n",received
17:45:32.679,"0,12\r\n",received
17:45:32.679,"0,435\r\n",received
17:45:32.679,"0,152\r\n",received
17:45:32.679,"0,336\r\n",received
17:45:32.679,"0,66\r\n",received
17:45:32.679,"0,265\r\n",received
17:45:32.679,"0,444\r\n",received
17:45:32.679,"0,317\r\n",received
17:45:32.679,"0,363\r\n",received
17:45:32.679,"0,167\r\n",received
17:45:32.679,"0,396\r\n",received
17:45:32.679,"0,103\r\n",received
17:45:32.679,"0,401\r\n",received
17:45:32.679,"0,235\r\n",received
17:45:32.679,"0,133\r\n",received
17:45:32.679,"0,38\r\n",received
17:45:32.679,"0,230\r\n",received
17:45:32.679,"0,255\r\n",received
17:45:32.679,"0,110\r\n",received
17:45:32.679,"0,266\r\n",received
17:45:32.679,"0,10\r\n",received
17:45:32.679,"0,469\r\n",received
17:45:32.679,"0,365\r\n",received
17:45:32.679,"0,237\r\n",received
17:45:32.679,"0,104\r\n",received
17:45:32.679,"0,302\r\n",received
17:45:32.679,"0,121\r\n",received
17:45:32.679,"0,371\r\n",received
17:45:32.679,"0,58\r\n",received
17:45:32.679,"0,140\r\n",received
17:45:32.679,"0,115\r\n",received
17:45:32.679,"0,266\r\n",received
17:45:32.679,"0,58\r\n",received
17:45:32.679,"0,458\r\n",received
17:45:32.679,"0,257\r\n",received
17:45:32.679,"0,139\r\n",received
17:45:32.679,"0,115\r\n",received
17:45:32.679,"0,401\r\n",received
17:45:32.679,"0,416\r\n",received
17:45:32.679,"0,17\r\n",received
17:45:32.679,"0,246\r\n",received
17:45:32.679,"0,405\r\n",received
17:45:32.679,"0,402\r\n",received
17:45:32.679,"0,235\r\n",received
17:45:32.679,"0,231\r\n",received
17:45:32.679,"0,63\r\n",received
17:45:32.679,"0,467\r\n",received
17:45:32.679,"0,395\r\n",received
17:45:32.679,"0,9\r\n",received
17:45:32.679,"0,285\r\n",received
17:45:32.679,"0,60\r\n",received
17:45:32.679,"0,461\r\n",received
17:45:32.679,"0,232\r\n",received
17:45:32.679,"0,329\r\n",received
17:45:32.679,"0,217\r\n",received
17:45:32.679,"0,270\r\n",received
17:45:32.679,"0,487\r\n",received
17:45:32.679,"0,305\r\n",received
17:45:32.679,"0,396\r\n",received
17:45:32.679,"0,392\r\n",received
17:45:32.679,"0,223\r\n",received
17:45:32.679,"0,240\r\n",received
17:45:32.679,"0,48\r\n",received
17:45:32.694,"0,219\r\n",received
17:45:32.694,"0,24\r\n",received
17:45:32.694,"0,395\r\n",received
17:45:32.694,"0,59\r\n",received
17:45:32.694,"0,252\r\n",received
17:45:32.694,"0,474\r\n",received
17:45:32.694,"0,253\r\n",received
17:45:32.694,"0,23\r\n",received
17:45:32.694,"0,191\r\n",received
17:45:32.694,"0,212\r\n",received
17:45:32.694,"0,209\r\n",received
17:45:32.694,"0,142\r\n",received
17:45:32.694,"0,346\r\n",received
17:45:32.694,"0,182\r\n",received
17:45:32.694,"0,235\r\n",received
17:45:32.694,"0,343\r\n",received
17:45:32.694,"0,393\r\n",received
17:45:32.694,"0,426\r\n",received
17:45:32.694,"0,272\r\n",received
17:45:32.694,"0,279\r\n",received
17:45:32.694,"0,334\r\n",received
17:45:32.694,"0,189\r\n",received
17:45:32.694,"0,487\r\n",received
17:45:32.694,"0,492\r\n",received
17:45:32.694,"0,102\r\n",received
17:45:32.694,"0,493\r\n",received
17:45:32.694,"0,446\r\n",received
17:45:32.694,"0,489\r\n",received
17:45:32.694,"0,412\r\n",received
17:45:32.694,"0,250\r\n",received
17:45:32.694,"0,183\r\n",received
17:45:32.694,"0,150\r\n",received
17:45:32.694,"0,175\r\n",received
17:45:32.694,"0,173\r\n",received
17:45:32.694,"0,89\r\n",received
17:45:32.694,"0,141\r\n",received
17:45:32.694,"0,171\r\n",received
17:45:32.694,"0,474\r\n",received
17:45:32.694,"0,225\r\n",received
17:45:32.694,"0,101\r\n",received
17:45:32.694,"0,159\r\n",received
17:45:32.694,"0,347\r\n",received
17:45:32.694,"0,69\r\n",received
17:45:32.694,"0,266\r\n",received
17:45:32.694,"0,93\r\n",received
17:45:32.694,"0,27\r\n",received
17:45:32.694,"0,497\r\n",received
17:45:32.694,"0,392\r\n",received
17:45:32.694,"0,301\r\n",received
17:45:32.694,"0,36\r\n",received
17:45:32.694,"0,293\r\n",received
17:45:32.694,"0,63\r\n",received
17:45:32.694,"0,251\r\n",received
17:45:32.694,"0,335\r\n",received
17:45:32.694,"0,94\r\n",received
17:45:32.694,"0,377\r\n",received
17:45:32.694,"0,492\r\n",received
17:45:32.694,"0,233\r\n",received
17:45:32.694,"0,185\r\n",received
17:45:32.694,"0,414\r\n",received
17:45:32.694,"0,149\r\n",received
17:45:32.694,"0,256\r\n",received
17:45:32.694,"0,110\r\n",received
17:45:32.694,"0,179\r\n",received
17:45:32.694,"0,114\r\n",received
17:45:32.694,"0,175\r\n",received
17:45:32.694,"0,418\r\n",received
17:45:32.694,"0,200\r\n",received
17:45:32.694,"0,20\r\n",received
17:45:32.694,"0,468\r\n",received
17:45:32.694,"0,303\r\n",received
17:45:32.694,"0,61\r\n",received
17:45:32.694,"0,182\r\n",received
17:45:32.694,"0,195\r\n",received
17:45:32.694,"0,75\r\n",received
17:45:32.694,"0,366\r\n",received
17:45:32.694,"0,7\r\n",received
17:45:32.694,"0,446\r\n",received
17:45:32.694,"0,402\r\n",received
17:45:32.694,"0,198\r\n",received
17:45:32.694,"0,240\r\n",received
17:45:32.694,"0,195\r\n",received
17:45:32.694,"0,147\r\n",received
17:45:32.694,"0,418\r\n",received
17:45:32.694,"0,351\r\n",received
17:45:32.694,"0,70\r\n",received
17:45:32.694,"0,81\r\n",received
17:45:32.694,"0,393\r\n",received
17:45:32.694,"0,330\r\n",received
17:45:32.694,"0,276\r\n",received
17:45:32.694,"0,108\r\n",received
17:45:32.694,"0,228\r\n",received
17:45:32.694,"0,345\r\n",received
17:45:32.694,"0,398\r\n",received
17:45:32.694,"0,50\r\n",received
17:45:32.694,"0,245\r\n",received
17:45:32.694,"0,387\r\n",received
17:45:32.694,"0,341\r\n",received
17:45:32.694,"0,56\r\n",received
17:45:32.694,"0,44\r\n",received
17:45:32.694,"0,146\r\n",received
17:45:32.694,"0,70\r\n",received
17:45:32.694,"0,268\r\n",received
17:45:32.694,"0,219\r\n",received
17:45:32.694,"0,169\r\n",received
17:45:32.694,"0,361\r\n",received
17:45:32.694,"0,51\r\n",received
17:45:32.694,"0,157\r\n",received
17:45:32.694,"0,477\r\n",received
17:45:32.694,"0,170\r\n",received
17:45:32.694,"0,48\r\n",received
17:45:32.694,"0,436\r\n",received
17:45:32.694,"0,72\r\n",received
17:45:32.694,"0,13\r\n",received
17:45:32.694,"0,129\r\n",received
17:45:32.694,"0,295\r\n",received
17:45:32.694,"0,78\r\n",received
17:45:32.710,"0,236\r\n",received
17:45:32.710,"0,58\r\n",received
17:45:32.710,"0,263\r\n",received
17:45:32.710,"0,488\r\n",received
17:45:32.710,"0,161\r\n",received
17:45:32.710,"0,75\r\n",received
17:45:32.710,"0,428\r\n",received
17:45:32.710,"0,280\r\n",received
17:45:32.710,"0,271\r\n",received
17:45:32.710,"0,188\r\n",received
17:45:32.710,"0,470\r\n",received
17:45:32.710,"0,121\r\n",received
17:45:32.710,"0,248\r\n",received
17:45:32.710,"0,85\r\n",received
17:45:32.710,"0,436\r\n",received
17:45:32.710,"0,215\r\n",received
17:45:32.710,"0,81\r\n",received
17:45:32.710,"0,357\r\n",received
17:45:32.710,"0,197\r\n",received
17:45:32.710,"0,220\r\n",received
17:45:32.710,"0,81\r\n",received
17:45:32.710,"0,230\r\n",received
17:45:32.710,"0,452\r\n",received
17:45:32.710,"0,236\r\n",received
17:45:32.710,"0,22\r\n",received
17:45:32.710,"0,254\r\n",received
17:45:32.710,"0,262\r\n",received
17:45:32.710,"0,314\r\n",received
17:45:32.710,"0,79\r\n",received
17:45:32.710,"0,401\r\n",received
17:45:32.710,"0,86\r\n",received
17:45:32.710,"0,491\r\n",received
17:45:32.710,"0,56\r\n",received
17:45:32.710,"0,453\r\n",received
17:45:32.710,"0,351\r\n",received
17:45:32.710,"0,290\r\n",received
17:45:32.710,"0,294\r\n",received
17:45:32.710,"0,53\r\n",received
17:45:32.710,"0,204\r\n",received
17:45:32.710,"0,350\r\n",received
17:45:32.710,"0,171\r\n",received
17:45:32.710,"0,356\r\n",received
17:45:32.710,"0,258\r\n",received
17:45:32.710,"0,305\r\n",received
