Timestamp,Value,Type
18:30:45.829,"0,140\r\n",received
18:30:45.829,"0,152\r\n",received
18:30:45.829,"0,175\r\n",received
18:30:45.829,"0,66\r\n",received
18:30:45.829,"0,404\r\n",received
18:30:45.829,"0,418\r\n",received
18:30:45.829,"0,342\r\n",received
18:30:45.829,"0,314\r\n",received
18:30:45.829,"0,336\r\n",received
18:30:45.829,"0,51\r\n",received
18:30:45.829,"0,448\r\n",received
18:30:45.829,"0,144\r\n",received
18:30:45.829,"0,383\r\n",received
18:30:45.829,"0,498\r\n",received
18:30:45.829,"0,259\r\n",received
18:30:45.829,"0,322\r\n",received
18:30:45.829,"0,482\r\n",received
18:30:45.829,"0,460\r\n",received
18:30:45.829,"0,345\r\n",received
18:30:45.829,"0,463\r\n",received
18:30:45.829,"0,59\r\n",received
18:30:45.829,"0,233\r\n",received
18:30:45.829,"0,362\r\n",received
18:30:45.829,"0,355\r\n",received
18:30:45.829,"0,308\r\n",received
18:30:45.829,"0,364\r\n",received
18:30:45.829,"0,387\r\n",received
18:30:45.829,"0,416\r\n",received
18:30:45.829,"0,401\r\n",received
18:30:45.829,"0,130\r\n",received
18:30:45.829,"0,494\r\n",received
18:30:45.829,"0,450\r\n",received
18:30:45.829,"0,202\r\n",received
18:30:45.829,"0,237\r\n",received
18:30:45.829,"0,105\r\n",received
18:30:45.829,"0,118\r\n",received
18:30:45.829,"0,368\r\n",received
18:30:45.829,"0,231\r\n",received
18:30:45.829,"0,480\r\n",received
18:30:45.829,"0,132\r\n",received
18:30:45.829,"0,250\r\n",received
18:30:45.829,"0,155\r\n",received
18:30:45.829,"0,260\r\n",received
18:30:45.829,"0,363\r\n",received
18:30:45.829,"0,39\r\n",received
18:30:45.829,"0,414\r\n",received
18:30:45.829,"0,478\r\n",received
18:30:45.829,"0,30\r\n",received
18:30:45.829,"0,455\r\n",received
18:30:45.829,"0,138\r\n",received
18:30:45.829,"0,292\r\n",received
18:30:45.829,"0,182\r\n",received
18:30:45.829,"0,474\r\n",received
18:30:45.829,"0,380\r\n",received
18:30:45.829,"0,84\r\n",received
18:30:45.829,"0,456\r\n",received
18:30:45.829,"0,94\r\n",received
18:30:45.829,"0,94\r\n",received
18:30:45.829,"0,441\r\n",received
18:30:45.829,"0,445\r\n",received
18:30:45.829,"0,392\r\n",received
18:30:45.829,"0,119\r\n",received
18:30:45.829,"0,286\r\n",received
18:30:45.829,"0,290\r\n",received
18:30:45.829,"0,496\r\n",received
18:30:45.829,"0,70\r\n",received
18:30:45.829,"0,376\r\n",received
18:30:45.829,"0,46\r\n",received
18:30:45.829,"0,118\r\n",received
18:30:45.829,"0,438\r\n",received
18:30:45.829,"0,185\r\n",received
18:30:45.829,"0,134\r\n",received
18:30:45.829,"0,290\r\n",received
18:30:45.829,"0,220\r\n",received
18:30:45.829,"0,490\r\n",received
18:30:45.829,"0,346\r\n",received
18:30:45.829,"0,483\r\n",received
18:30:45.829,"0,287\r\n",received
18:30:45.829,"0,271\r\n",received
18:30:45.829,"0,190\r\n",received
18:30:45.829,"0,422\r\n",received
18:30:45.829,"0,166\r\n",received
18:30:45.829,"0,469\r\n",received
18:30:45.829,"0,187\r\n",received
18:30:45.829,"0,247\r\n",received
18:30:45.829,"0,229\r\n",received
18:30:45.829,"0,58\r\n",received
18:30:45.829,"0,406\r\n",received
18:30:45.845,"0,228\r\n",received
18:30:45.845,"0,439\r\n",received
18:30:45.845,"0,394\r\n",received
18:30:45.845,"0,481\r\n",received
18:30:45.845,"0,354\r\n",received
18:30:45.845,"0,452\r\n",received
18:30:45.845,"0,107\r\n",received
18:30:45.845,"0,317\r\n",received
18:30:45.845,"0,169\r\n",received
18:30:45.845,"0,495\r\n",received
18:30:45.845,"0,110\r\n",received
18:30:45.845,"0,420\r\n",received
18:30:45.845,"0,166\r\n",received
18:30:45.845,"0,324\r\n",received
18:30:45.845,"0,475\r\n",received
18:30:45.845,"0,444\r\n",received
18:30:45.845,"0,441\r\n",received
18:30:45.845,"0,151\r\n",received
18:30:45.845,"0,198\r\n",received
18:30:45.845,"0,94\r\n",received
18:30:45.845,"0,163\r\n",received
18:30:45.845,"0,66\r\n",received
18:30:45.845,"0,60\r\n",received
18:30:45.845,"0,123\r\n",received
18:30:45.845,"0,3\r\n",received
18:30:45.845,"0,270\r\n",received
18:30:45.845,"0,416\r\n",received
18:30:45.845,"0,229\r\n",received
18:30:45.845,"0,456\r\n",received
18:30:45.845,"0,364\r\n",received
18:30:45.845,"0,34\r\n",received
18:30:45.845,"0,356\r\n",received
18:30:45.845,"0,411\r\n",received
18:30:45.845,"0,489\r\n",received
18:30:45.845,"0,484\r\n",received
18:30:45.845,"0,364\r\n",received
18:30:45.845,"0,187\r\n",received
18:30:45.845,"0,345\r\n",received
18:30:45.845,"0,332\r\n",received
18:30:45.845,"0,185\r\n",received
18:30:45.845,"0,123\r\n",received
18:30:45.845,"0,80\r\n",received
18:30:45.845,"0,148\r\n",received
18:30:45.845,"0,210\r\n",received
18:30:45.845,"0,304\r\n",received
18:30:45.845,"0,122\r\n",received
18:30:45.845,"0,173\r\n",received
18:30:45.845,"0,370\r\n",received
18:30:45.845,"0,192\r\n",received
18:30:45.845,"0,252\r\n",received
18:30:45.845,"0,77\r\n",received
18:30:45.845,"0,11\r\n",received
18:30:45.845,"0,441\r\n",received
18:30:45.845,"0,167\r\n",received
18:30:45.845,"0,206\r\n",received
18:30:45.845,"0,132\r\n",received
18:30:45.845,"0,89\r\n",received
18:30:45.845,"0,465\r\n",received
18:30:45.845,"0,410\r\n",received
18:30:45.845,"0,367\r\n",received
18:30:45.845,"0,443\r\n",received
18:30:45.845,"0,109\r\n",received
18:30:45.845,"0,341\r\n",received
18:30:45.845,"0,49\r\n",received
18:30:45.845,"0,170\r\n",received
18:30:45.845,"0,309\r\n",received
18:30:45.845,"0,146\r\n",received
18:30:45.845,"0,24\r\n",received
18:30:45.845,"0,62\r\n",received
18:30:45.845,"0,373\r\n",received
18:30:45.845,"0,41\r\n",received
18:30:45.845,"0,131\r\n",received
18:30:45.845,"0,346\r\n",received
18:30:45.845,"0,215\r\n",received
18:30:45.845,"0,352\r\n",received
18:30:45.845,"0,67\r\n",received
18:30:45.845,"0,110\r\n",received
18:30:45.845,"0,327\r\n",received
18:30:45.845,"0,141\r\n",received
18:30:45.845,"0,395\r\n",received
18:30:45.845,"0,405\r\n",received
18:30:45.845,"0,426\r\n",received
18:30:45.845,"0,448\r\n",received
18:30:45.845,"0,156\r\n",received
18:30:45.845,"0,441\r\n",received
18:30:45.845,"0,110\r\n",received
18:30:45.845,"0,206\r\n",received
18:30:45.845,"0,51\r\n",received
18:30:45.845,"0,15\r\n",received
18:30:45.845,"0,123\r\n",received
18:30:45.845,"0,45\r\n",received
18:30:45.845,"0,32\r\n",received
18:30:45.845,"0,489\r\n",received
18:30:45.845,"0,176\r\n",received
18:30:45.845,"0,78\r\n",received
18:30:45.845,"0,414\r\n",received
18:30:45.845,"0,267\r\n",received
18:30:45.845,"0,367\r\n",received
18:30:45.845,"0,162\r\n",received
18:30:45.845,"0,102\r\n",received
18:30:45.845,"0,78\r\n",received
18:30:45.845,"0,143\r\n",received
18:30:45.845,"0,239\r\n",received
18:30:45.845,"0,36\r\n",received
18:30:45.845,"0,406\r\n",received
18:30:45.845,"0,81\r\n",received
18:30:45.845,"0,207\r\n",received
18:30:45.845,"0,122\r\n",received
18:30:45.845,"0,155\r\n",received
18:30:45.845,"0,343\r\n",received
18:30:45.845,"0,41\r\n",received
18:30:45.845,"0,292\r\n",received
18:30:45.845,"0,65\r\n",received
18:30:45.845,"0,192\r\n",received
18:30:45.845,"0,129\r\n",received
18:30:45.845,"0,358\r\n",received
18:30:45.861,"0,317\r\n",received
18:30:45.861,"0,207\r\n",received
18:30:45.861,"0,164\r\n",received
18:30:45.861,"0,135\r\n",received
18:30:45.861,"0,54\r\n",received
18:30:45.861,"0,98\r\n",received
18:30:45.861,"0,351\r\n",received
18:30:45.861,"0,76\r\n",received
18:30:45.861,"0,49\r\n",received
18:30:45.861,"0,56\r\n",received
18:30:45.861,"0,113\r\n",received
18:30:45.861,"0,140\r\n",received
18:30:45.861,"0,185\r\n",received
18:30:45.861,"0,117\r\n",received
18:30:45.861,"0,96\r\n",received
18:30:45.861,"0,369\r\n",received
18:30:45.861,"0,65\r\n",received
18:30:45.861,"0,372\r\n",received
18:30:45.861,"0,31\r\n",received
18:30:45.861,"0,70\r\n",received
18:30:45.861,"0,417\r\n",received
18:30:45.861,"0,398\r\n",received
18:30:45.861,"0,254\r\n",received
18:30:45.861,"0,498\r\n",received
18:30:45.861,"0,167\r\n",received
18:30:45.861,"0,393\r\n",received
18:30:45.861,"0,406\r\n",received
18:30:45.861,"0,17\r\n",received
18:30:45.861,"0,351\r\n",received
18:30:45.861,"0,214\r\n",received
18:30:45.861,"0,286\r\n",received
18:30:45.861,"0,313\r\n",received
18:30:45.861,"0,242\r\n",received
18:30:45.861,"0,415\r\n",received
18:30:45.861,"0,337\r\n",received
18:30:45.861,"0,8\r\n",received
18:30:45.861,"0,357\r\n",received
18:30:45.861,"0,154\r\n",received
18:30:45.861,"0,66\r\n",received
18:30:45.861,"0,434\r\n",received
18:30:45.861,"0,264\r\n",received
18:30:45.861,"0,384\r\n",received
18:30:45.861,"0,32\r\n",received
18:30:45.861,"0,11\r\n",received
18:30:45.861,"0,142\r\n",received
18:30:45.861,"0,53\r\n",received
18:30:45.861,"0,133\r\n",received
18:30:45.861,"0,242\r\n",received
18:30:45.861,"0,229\r\n",received
18:30:45.861,"0,324\r\n",received
18:30:45.861,"0,224\r\n",received
18:30:45.861,"0,269\r\n",received
18:30:45.861,"0,221\r\n",received
18:30:45.861,"0,425\r\n",received
18:30:45.861,"0,38\r\n",received
18:30:45.861,"0,35\r\n",received
18:30:45.861,"0,131\r\n",received
18:30:45.861,"0,159\r\n",received
18:30:45.861,"0,113\r\n",received
18:30:45.861,"0,152\r\n",received
18:30:45.861,"0,371\r\n",received
18:30:45.861,"0,100\r\n",received
18:30:45.861,"0,108\r\n",received
18:30:45.861,"0,163\r\n",received
18:30:45.861,"0,119\r\n",received
18:30:45.861,"0,464\r\n",received
18:30:45.861,"0,316\r\n",received
18:30:45.861,"0,297\r\n",received
18:30:45.861,"0,127\r\n",received
18:30:45.861,"0,426\r\n",received
18:30:45.861,"0,170\r\n",received
18:30:45.861,"0,59\r\n",received
18:30:45.861,"0,317\r\n",received
18:30:45.861,"0,235\r\n",received
18:30:45.861,"0,1\r\n",received
18:30:45.861,"0,163\r\n",received
18:30:45.861,"0,91\r\n",received
18:30:45.861,"0,398\r\n",received
18:30:45.861,"0,287\r\n",received
18:30:45.861,"0,105\r\n",received
18:30:45.861,"0,92\r\n",received
18:30:45.861,"0,196\r\n",received
18:30:45.861,"0,158\r\n",received
18:30:45.861,"0,356\r\n",received
18:30:45.861,"0,455\r\n",received
18:30:45.861,"0,179\r\n",received
18:30:45.861,"0,146\r\n",received
18:30:45.861,"0,435\r\n",received
18:30:45.861,"0,356\r\n",received
18:30:45.861,"0,3\r\n",received
18:30:45.861,"0,55\r\n",received
18:30:45.861,"0,24\r\n",received
18:30:45.861,"0,459\r\n",received
18:30:45.861,"0,101\r\n",received
18:30:45.861,"0,382\r\n",received
18:30:45.861,"0,301\r\n",received
18:30:45.861,"0,59\r\n",received
18:30:45.861,"0,23\r\n",received
18:30:45.861,"0,277\r\n",received
18:30:45.861,"0,53\r\n",received
18:30:45.861,"0,83\r\n",received
18:30:45.861,"0,260\r\n",received
18:30:45.861,"0,215\r\n",received
18:30:45.861,"0,172\r\n",received
18:30:45.861,"0,332\r\n",received
18:30:45.861,"0,57\r\n",received
18:30:45.861,"0,125\r\n",received
18:30:45.861,"0,42\r\n",received
18:30:45.861,"0,430\r\n",received
18:30:45.861,"0,412\r\n",received
18:30:45.861,"0,490\r\n",received
18:30:45.861,"0,301\r\n",received
18:30:45.861,"0,476\r\n",received
18:30:45.861,"0,6\r\n",received
18:30:45.861,"0,367\r\n",received
18:30:45.861,"0,42\r\n",received
18:30:45.861,"0,415\r\n",received
18:30:45.861,"0,265\r\n",received
18:30:45.877,"0,63\r\n",received
18:30:45.877,"0,56\r\n",received
18:30:45.877,"0,78\r\n",received
18:30:45.877,"0,173\r\n",received
18:30:45.877,"0,38\r\n",received
18:30:45.877,"0,431\r\n",received
18:30:45.877,"0,57\r\n",received
18:30:45.877,"0,171\r\n",received
18:30:45.877,"0,245\r\n",received
18:30:45.877,"0,209\r\n",received
18:30:45.877,"0,4\r\n",received
18:30:45.877,"0,113\r\n",received
18:30:45.877,"0,195\r\n",received
18:30:45.877,"0,354\r\n",received
18:30:45.877,"0,118\r\n",received
18:30:45.877,"0,493\r\n",received
18:30:45.877,"0,453\r\n",received
18:30:45.877,"0,120\r\n",received
18:30:45.877,"0,237\r\n",received
18:30:45.877,"0,43\r\n",received
18:30:45.877,"0,351\r\n",received
18:30:45.877,"0,175\r\n",received
18:30:45.877,"0,446\r\n",received
18:30:45.877,"0,224\r\n",received
18:30:45.877,"0,462\r\n",received
18:30:45.877,"0,158\r\n",received
18:30:45.877,"0,185\r\n",received
18:30:45.877,"0,252\r\n",received
18:30:45.877,"0,404\r\n",received
18:30:45.877,"0,101\r\n",received
18:30:45.877,"0,17\r\n",received
18:30:45.877,"0,323\r\n",received
18:30:45.877,"0,129\r\n",received
18:30:45.877,"0,275\r\n",received
18:30:45.877,"0,465\r\n",received
18:30:45.877,"0,165\r\n",received
18:30:45.877,"0,112\r\n",received
18:30:45.877,"0,191\r\n",received
18:30:45.877,"0,109\r\n",received
18:30:45.877,"0,40\r\n",received
18:30:45.877,"0,255\r\n",received
18:30:45.877,"0,112\r\n",received
18:30:45.877,"0,450\r\n",received
18:30:45.877,"0,225\r\n",received
18:30:45.877,"0,17\r\n",received
18:30:45.877,"0,55\r\n",received
18:30:45.877,"0,194\r\n",received
18:30:45.877,"0,213\r\n",received
18:30:45.877,"0,112\r\n",received
18:30:45.877,"0,210\r\n",received
18:30:45.877,"0,363\r\n",received
18:30:45.877,"0,451\r\n",received
18:30:45.877,"0,346\r\n",received
18:30:45.877,"0,417\r\n",received
18:30:45.877,"0,100\r\n",received
18:30:45.877,"0,406\r\n",received
18:30:45.877,"0,4\r\n",received
18:30:45.877,"0,99\r\n",received
18:30:45.877,"0,325\r\n",received
18:30:45.877,"0,326\r\n",received
18:30:45.877,"0,10\r\n",received
18:30:45.877,"0,87\r\n",received
18:30:45.877,"0,178\r\n",received
18:30:45.877,"0,494\r\n",received
18:30:45.877,"0,488\r\n",received
18:30:45.877,"0,323\r\n",received
18:30:45.877,"0,15\r\n",received
18:30:45.877,"0,405\r\n",received
18:30:45.877,"0,77\r\n",received
18:30:45.877,"0,229\r\n",received
18:30:45.877,"0,90\r\n",received
18:30:45.877,"0,175\r\n",received
18:30:45.877,"0,45\r\n",received
18:30:45.877,"0,408\r\n",received
18:30:45.877,"0,277\r\n",received
18:30:45.877,"0,98\r\n",received
18:30:45.877,"0,393\r\n",received
18:30:45.877,"0,132\r\n",received
18:30:45.877,"0,260\r\n",received
18:30:45.877,"0,299\r\n",received
18:30:45.877,"0,47\r\n",received
18:30:45.877,"0,250\r\n",received
18:30:45.877,"0,364\r\n",received
18:30:45.877,"0,272\r\n",received
18:30:45.877,"0,141\r\n",received
18:30:45.877,"0,224\r\n",received
18:30:45.877,"0,161\r\n",received
18:30:45.877,"0,231\r\n",received
18:30:45.877,"0,34\r\n",received
18:30:45.877,"0,374\r\n",received
18:30:45.877,"0,391\r\n",received
18:30:45.877,"0,339\r\n",received
18:30:45.877,"0,57\r\n",received
18:30:45.877,"0,386\r\n",received
18:30:45.877,"0,53\r\n",received
18:30:45.877,"0,369\r\n",received
18:30:45.877,"0,107\r\n",received
18:30:45.877,"0,400\r\n",received
18:30:45.877,"0,78\r\n",received
18:30:45.877,"0,394\r\n",received
18:30:45.877,"0,206\r\n",received
18:30:45.877,"0,149\r\n",received
18:30:45.877,"0,81\r\n",received
18:30:45.877,"0,257\r\n",received
18:30:45.877,"0,433\r\n",received
18:30:45.877,"0,131\r\n",received
18:30:45.877,"0,451\r\n",received
18:30:45.877,"0,108\r\n",received
18:30:45.877,"0,428\r\n",received
18:30:45.877,"0,345\r\n",received
18:30:45.877,"0,209\r\n",received
18:30:45.877,"0,430\r\n",received
18:30:45.877,"0,61\r\n",received
18:30:45.877,"0,351\r\n",received
18:30:45.877,"0,308\r\n",received
18:30:45.877,"0,301\r\n",received
18:30:45.877,"0,192\r\n",received
18:30:45.877,"0,356\r\n",received
18:30:45.877,"0,128\r\n",received
18:30:45.893,"0,406\r\n",received
18:30:45.893,"0,393\r\n",received
18:30:45.893,"0,135\r\n",received
18:30:45.893,"0,382\r\n",received
18:30:45.893,"0,164\r\n",received
18:30:45.893,"0,162\r\n",received
18:30:45.893,"0,481\r\n",received
18:30:45.893,"0,223\r\n",received
18:30:45.893,"0,483\r\n",received
18:30:45.893,"0,166\r\n",received
18:30:45.893,"0,323\r\n",received
18:30:45.893,"0,407\r\n",received
18:30:45.893,"0,284\r\n",received
18:30:45.893,"0,177\r\n",received
18:30:45.893,"0,269\r\n",received
18:30:45.893,"0,219\r\n",received
18:30:45.893,"0,171\r\n",received
18:30:45.893,"0,371\r\n",received
18:30:45.893,"0,255\r\n",received
18:30:45.893,"0,455\r\n",received
18:30:45.893,"0,461\r\n",received
18:30:45.893,"0,163\r\n",received
18:30:45.893,"0,285\r\n",received
18:30:45.893,"0,41\r\n",received
18:30:45.893,"0,435\r\n",received
18:30:45.893,"0,480\r\n",received
18:30:45.893,"0,388\r\n",received
18:30:45.893,"0,485\r\n",received
18:30:45.893,"0,327\r\n",received
18:30:45.893,"0,252\r\n",received
18:30:45.893,"0,16\r\n",received
18:30:45.893,"0,475\r\n",received
18:30:45.893,"0,121\r\n",received
18:30:45.893,"0,136\r\n",received
18:30:45.893,"0,3\r\n",received
18:30:45.893,"0,481\r\n",received
18:30:45.893,"0,473\r\n",received
18:30:45.893,"0,231\r\n",received
18:30:45.893,"0,455\r\n",received
18:30:45.893,"0,66\r\n",received
18:30:45.893,"0,485\r\n",received
18:30:45.893,"0,119\r\n",received
18:30:45.893,"0,116\r\n",received
18:30:45.893,"0,400\r\n",received
18:30:45.893,"0,412\r\n",received
18:30:45.893,"0,395\r\n",received
18:30:45.893,"0,257\r\n",received
18:30:45.893,"0,328\r\n",received
18:30:45.893,"0,178\r\n",received
18:30:45.893,"0,366\r\n",received
18:30:45.893,"0,50\r\n",received
18:30:45.893,"0,387\r\n",received
18:30:45.893,"0,80\r\n",received
18:30:45.893,"0,442\r\n",received
18:30:45.893,"0,141\r\n",received
18:30:45.893,"0,51\r\n",received
18:30:45.893,"0,261\r\n",received
18:30:45.893,"0,325\r\n",received
18:30:45.893,"0,79\r\n",received
18:30:45.893,"0,106\r\n",received
18:30:45.893,"0,108\r\n",received
18:30:45.893,"0,452\r\n",received
18:30:45.893,"0,488\r\n",received
18:30:45.893,"0,498\r\n",received
18:30:45.893,"0,139\r\n",received
18:30:45.893,"0,462\r\n",received
18:30:45.893,"0,419\r\n",received
18:30:45.893,"0,73\r\n",received
18:30:45.893,"0,471\r\n",received
18:30:45.893,"0,314\r\n",received
18:30:45.893,"0,389\r\n",received
18:30:45.893,"0,224\r\n",received
18:30:45.893,"0,72\r\n",received
18:30:45.893,"0,143\r\n",received
18:30:45.893,"0,314\r\n",received
18:30:45.893,"0,371\r\n",received
18:30:45.893,"0,226\r\n",received
18:30:45.893,"0,245\r\n",received
18:30:45.893,"0,200\r\n",received
18:30:45.893,"0,146\r\n",received
18:30:45.893,"0,289\r\n",received
18:30:45.893,"0,63\r\n",received
18:30:45.893,"0,408\r\n",received
18:30:45.893,"0,41\r\n",received
18:30:45.893,"0,143\r\n",received
18:30:45.893,"0,343\r\n",received
18:30:45.893,"0,390\r\n",received
18:30:45.893,"0,283\r\n",received
18:30:45.893,"0,478\r\n",received
18:30:45.893,"0,232\r\n",received
18:30:45.893,"0,85\r\n",received
18:30:45.893,"0,207\r\n",received
18:30:45.893,"0,166\r\n",received
18:30:45.893,"0,194\r\n",received
18:30:45.893,"0,46\r\n",received
18:30:45.893,"0,25\r\n",received
18:30:45.893,"0,7\r\n",received
18:30:45.893,"0,34\r\n",received
18:30:45.893,"0,215\r\n",received
18:30:45.893,"0,279\r\n",received
18:30:45.893,"0,480\r\n",received
18:30:45.893,"0,182\r\n",received
18:30:45.893,"0,197\r\n",received
18:30:45.893,"0,268\r\n",received
18:30:45.893,"0,423\r\n",received
18:30:45.893,"0,228\r\n",received
18:30:45.893,"0,261\r\n",received
18:30:45.893,"0,325\r\n",received
18:30:45.893,"0,408\r\n",received
18:30:45.893,"0,154\r\n",received
18:30:45.893,"0,255\r\n",received
18:30:45.893,"0,198\r\n",received
18:30:45.893,"0,440\r\n",received
18:30:45.893,"0,207\r\n",received
18:30:45.893,"0,1\r\n",received
18:30:45.893,"0,326\r\n",received
18:30:45.910,"0,101\r\n",received
18:30:45.910,"0,185\r\n",received
18:30:45.910,"0,74\r\n",received
18:30:45.910,"0,359\r\n",received
18:30:45.910,"0,253\r\n",received
18:30:45.910,"0,340\r\n",received
18:30:45.910,"0,318\r\n",received
18:30:45.910,"0,238\r\n",received
18:30:45.910,"0,147\r\n",received
18:30:45.910,"0,449\r\n",received
18:30:45.910,"0,281\r\n",received
18:30:45.910,"0,103\r\n",received
18:30:45.910,"0,215\r\n",received
18:30:45.910,"0,441\r\n",received
18:30:45.910,"0,206\r\n",received
18:30:45.910,"0,244\r\n",received
18:30:45.910,"0,46\r\n",received
18:30:45.910,"0,414\r\n",received
18:30:45.910,"0,3\r\n",received
18:30:45.910,"0,53\r\n",received
18:30:45.910,"0,66\r\n",received
18:30:45.910,"0,184\r\n",received
18:30:45.910,"0,200\r\n",received
18:30:45.910,"0,336\r\n",received
18:30:45.910,"0,201\r\n",received
18:30:45.910,"0,364\r\n",received
18:30:45.910,"0,318\r\n",received
18:30:45.910,"0,26\r\n",received
18:30:45.910,"0,311\r\n",received
18:30:45.910,"0,397\r\n",received
18:30:45.910,"0,167\r\n",received
18:30:45.910,"0,335\r\n",received
18:30:45.910,"0,404\r\n",received
18:30:45.910,"0,327\r\n",received
18:30:45.910,"0,406\r\n",received
18:30:45.910,"0,263\r\n",received
18:30:45.910,"0,493\r\n",received
18:30:45.910,"0,38\r\n",received
18:30:45.910,"0,264\r\n",received
18:30:45.910,"0,360\r\n",received
18:30:45.910,"0,198\r\n",received
18:30:45.910,"0,38\r\n",received
18:30:45.910,"0,29\r\n",received
18:30:45.910,"0,302\r\n",received
18:30:45.910,"0,343\r\n",received
18:30:45.910,"0,489\r\n",received
18:30:45.910,"0,333\r\n",received
18:30:45.910,"0,224\r\n",received
18:30:45.910,"0,346\r\n",received
18:30:45.910,"0,108\r\n",received
18:30:45.910,"0,460\r\n",received
18:30:45.910,"0,120\r\n",received
18:30:45.910,"0,198\r\n",received
18:30:45.910,"0,109\r\n",received
18:30:45.910,"0,238\r\n",received
18:30:45.910,"0,93\r\n",received
18:30:45.910,"0,198\r\n",received
18:30:45.910,"0,374\r\n",received
18:30:45.910,"0,195\r\n",received
18:30:45.910,"0,482\r\n",received
18:30:45.910,"0,374\r\n",received
18:30:45.910,"0,494\r\n",received
18:30:45.910,"0,250\r\n",received
18:30:45.910,"0,211\r\n",received
18:30:45.910,"0,41\r\n",received
18:30:45.910,"0,481\r\n",received
18:30:45.910,"0,311\r\n",received
18:30:45.910,"0,438\r\n",received
18:30:45.910,"0,322\r\n",received
18:30:45.910,"0,405\r\n",received
18:30:45.910,"0,198\r\n",received
18:30:45.910,"0,496\r\n",received
18:30:45.910,"0,288\r\n",received
18:30:45.910,"0,457\r\n",received
18:30:45.910,"0,467\r\n",received
18:30:45.910,"0,157\r\n",received
18:30:45.910,"0,100\r\n",received
18:30:45.910,"0,18\r\n",received
18:30:45.910,"0,175\r\n",received
18:30:45.910,"0,23\r\n",received
18:30:45.910,"0,91\r\n",received
18:30:45.910,"0,117\r\n",received
18:30:45.910,"0,228\r\n",received
18:30:45.910,"0,375\r\n",received
18:30:45.910,"0,315\r\n",received
18:30:45.910,"0,67\r\n",received
18:30:45.910,"0,86\r\n",received
18:30:45.910,"0,397\r\n",received
18:30:45.910,"0,86\r\n",received
18:30:45.910,"0,192\r\n",received
